Date,Country/Region,Confirmed,Deaths,Recovered,Active,WHO Region
2020-05-10,Australia,6948,97,6167,684,Western Pacific
2020-05-10,Canada,70077,4990,0,65087,Americas
2020-05-10,China,84010,4637,77592,1781,Western Pacific
2020-05-10,France,177094,26383,56327,94384,Europe
2020-05-10,India,67161,2212,20969,43980,South-East Asia
2020-05-10,Italy,219070,30560,105186,83324,Europe
2020-05-10,New Zealand,1497,21,1386,90,Western Pacific
2020-05-10,Russia,209688,1915,34306,173467,Europe
2020-05-10,US,1334084,80855,216169,1037060,Americas
2020-05-10,United Kingdom,211911,31954,1002,178955,Europe
2020-05-11,Australia,6970,97,6213,660,Western Pacific
2020-05-11,Canada,71250,5114,0,66136,Americas
2020-05-11,China,84011,4637,77623,1751,Western Pacific
2020-05-11,France,177547,26646,56835,94066,Europe
2020-05-11,India,70768,2294,22549,45925,South-East Asia
2020-05-11,Italy,219814,30739,106587,82488,Europe
2020-05-11,New Zealand,1497,21,1398,78,Western Pacific
2020-05-11,Russia,221344,2009,39801,179534,Europe
2020-05-11,US,1352962,81868,232733,1038361,Americas
2020-05-11,United Kingdom,215500,32166,1015,182319,Europe
2020-05-12,Australia,6980,98,6270,612,Western Pacific
2020-05-12,Canada,72405,5299,0,67106,Americas
2020-05-12,China,84018,4637,77647,1734,Western Pacific
2020-05-12,France,178349,26994,57898,93457,Europe
2020-05-12,India,74292,2415,24420,47457,South-East Asia
2020-05-12,Italy,221216,30911,109039,81266,Europe
2020-05-12,New Zealand,1497,21,1402,74,Western Pacific
2020-05-12,Russia,232243,2116,43512,186615,Europe
2020-05-12,US,1375152,83483,230287,1061382,Americas
2020-05-12,United Kingdom,218895,32797,1023,185075,Europe
2020-05-13,Australia,6989,98,6297,594,Western Pacific
2020-05-13,Canada,73554,5424,0,68130,Americas
2020-05-13,China,84024,4637,77671,1716,Western Pacific
2020-05-13,France,178184,27077,58786,92321,Europe
2020-05-13,India,78055,2551,26400,49104,South-East Asia
2020-05-13,Italy,222104,31106,112541,78457,Europe
2020-05-13,New Zealand,1497,21,1411,65,Western Pacific
2020-05-13,Russia,242271,2212,48003,192056,Europe
2020-05-13,US,1396110,85234,243430,1067446,Americas
2020-05-13,United Kingdom,222195,33294,1032,187869,Europe
2020-05-14,Australia,7019,98,6334,587,Western Pacific
2020-05-14,Canada,74767,5591,0,69176,Americas
2020-05-14,China,84029,4637,77686,1706,Western Pacific
2020-05-14,France,178994,27428,59719,91847,Europe
2020-05-14,India,81997,2649,27969,51379,South-East Asia
2020-05-14,Italy,223096,31368,115288,76440,Europe
2020-05-14,New Zealand,1498,21,1421,56,Western Pacific
2020-05-14,Russia,252245,2305,53530,196410,Europe
2020-05-14,US,1423727,87008,246414,1090305,Americas
2020-05-14,United Kingdom,224813,33723,1043,190047,Europe
2020-05-15,Australia,7035,98,6359,578,Western Pacific
2020-05-15,Canada,75945,5678,0,70267,Americas
2020-05-15,China,84038,4637,77706,1695,Western Pacific
2020-05-15,France,179630,27532,60562,91536,Europe
2020-05-15,India,85784,2753,30258,52773,South-East Asia
2020-05-15,Italy,223885,31610,120205,72070,Europe
2020-05-15,New Zealand,1498,21,1428,49,Western Pacific
2020-05-15,Russia,262843,2418,58226,202199,Europe
2020-05-15,US,1449027,88669,250747,1109611,Americas
2020-05-15,United Kingdom,227334,34108,1047,192179,Europe
2020-05-16,Australia,7044,98,6364,582,Western Pacific
2020-05-16,Canada,77192,5799,0,71393,Americas
2020-05-16,China,84044,4638,77718,1688,Western Pacific
2020-05-16,France,179630,27532,60562,91536,Europe
2020-05-16,India,90648,2871,34224,53553,South-East Asia
2020-05-16,Italy,224760,31763,122810,70187,Europe
2020-05-16,New Zealand,1499,21,1433,45,Western Pacific
2020-05-16,Russia,272043,2537,63166,206340,Europe
2020-05-16,US,1474128,89892,268376,1115860,Americas
2020-05-16,United Kingdom,229406,34588,1058,193760,Europe
2020-05-17,Australia,7054,99,6392,563,Western Pacific
2020-05-17,Canada,78318,5902,0,72416,Americas
2020-05-17,China,84054,4638,77730,1686,Western Pacific
2020-05-17,France,179693,28111,61327,90255,Europe
2020-05-17,India,95698,3025,36795,55878,South-East Asia
2020-05-17,Italy,225435,31908,125176,68351,Europe
2020-05-17,New Zealand,1499,21,1433,45,Western Pacific
2020-05-17,Russia,281752,2631,67373,211748,Europe
2020-05-17,US,1493132,90644,272265,1130223,Americas
2020-05-17,United Kingdom,231232,34758,1058,195416,Europe
2020-05-18,Australia,7068,99,6413,556,Western Pacific
2020-05-18,Canada,79397,5959,0,73438,Americas
2020-05-18,China,84063,4638,77734,1691,Western Pacific
2020-05-18,France,180051,28242,61843,89966,Europe
2020-05-18,India,100328,3156,39233,57939,South-East Asia
2020-05-18,Italy,225886,32007,127326,66553,Europe
2020-05-18,New Zealand,1499,21,1433,45,Western Pacific
2020-05-18,Russia,290678,2722,70209,217747,Europe
2020-05-18,US,1514901,91414,283178,1140309,Americas
2020-05-18,United Kingdom,233809,34918,1090,197801,Europe
2020-05-19,Australia,7072,100,6431,541,Western Pacific
2020-05-19,Canada,80479,6027,0,74452,Americas
2020-05-19,China,84063,4638,77734,1691,Western Pacific
2020-05-19,France,180933,28025,62678,90230,Europe
2020-05-19,India,106475,3302,42309,60864,South-East Asia
2020-05-19,Italy,226699,32169,129401,65129,Europe
2020-05-19,New Zealand,1503,21,1447,35,Western Pacific
2020-05-19,Russia,299941,2837,76130,220974,Europe
2020-05-19,US,1535350,92965,289392,1152993,Americas
2020-05-19,United Kingdom,236867,35467,1099,200301,Europe
2020-05-20,Australia,7081,100,6470,511,Western Pacific
2020-05-20,Canada,81561,6149,0,75412,Americas
2020-05-20,China,84063,4638,77734,1691,Western Pacific
2020-05-20,France,181700,28135,63472,90093,Europe
2020-05-20,India,112028,3434,45422,63172,South-East Asia
2020-05-20,Italy,227364,32330,132282,62752,Europe
2020-05-20,New Zealand,1503,21,1452,30,Western Pacific
2020-05-20,Russia,308705,2972,85392,220341,Europe
2020-05-20,US,1559157,94533,294312,1170312,Americas
2020-05-20,United Kingdom,239579,35837,1116,202626,Europe
2020-05-21,Australia,7095,101,6478,516,Western Pacific
2020-05-21,Canada,82728,6266,0,76462,Americas
2020-05-21,China,84063,4638,77734,1691,Western Pacific
2020-05-21,France,181951,28218,63976,89757,Europe
2020-05-21,India,118226,3584,48553,66089,South-East Asia
2020-05-21,Italy,228006,32486,134560,60960,Europe
2020-05-21,New Zealand,1504,21,1455,28,Western Pacific
2020-05-21,Russia,317554,3099,92681,221774,Europe
2020-05-21,US,1584512,95756,298418,1190338,Americas
2020-05-21,United Kingdom,242133,36175,1134,204824,Europe
2020-05-22,Australia,7099,101,6485,513,Western Pacific
2020-05-22,Canada,83933,6359,0,77574,Americas
2020-05-22,China,84081,4638,77756,1687,Western Pacific
2020-05-22,France,182354,28292,64327,89735,Europe
2020-05-22,India,124794,3726,51824,69244,South-East Asia
2020-05-22,Italy,228658,32616,136720,59322,Europe
2020-05-22,New Zealand,1504,21,1455,28,Western Pacific
2020-05-22,Russia,326448,3249,99825,223374,Europe
2020-05-22,US,1608653,97025,350135,1161493,Americas
2020-05-22,United Kingdom,244174,36533,1142,206499,Europe
2020-05-23,Australia,7114,102,6508,504,Western Pacific
2020-05-23,Canada,85137,6465,0,78672,Americas
2020-05-23,China,84084,4638,77759,1687,Western Pacific
2020-05-23,France,182694,28335,64665,89694,Europe
2020-05-23,India,131423,3868,54385,73170,South-East Asia
2020-05-23,Italy,229327,32735,138840,57752,Europe
2020-05-23,New Zealand,1504,21,1456,27,Western Pacific
2020-05-23,Russia,335882,3388,107936,224558,Europe
2020-05-23,US,1630476,98146,361239,1171091,Americas
2020-05-23,United Kingdom,245682,36816,1149,207717,Europe
2020-05-24,Australia,7114,102,6531,481,Western Pacific
2020-05-24,Canada,86092,6533,0,79559,Americas
2020-05-24,China,84095,4638,77767,1690,Western Pacific
2020-05-24,France,182709,28370,64735,89604,Europe
2020-05-24,India,138536,4024,57692,76820,South-East Asia
2020-05-24,Italy,229858,32785,140479,56594,Europe
2020-05-24,New Zealand,1504,21,1456,27,Western Pacific
2020-05-24,Russia,344481,3541,113299,227641,Europe
2020-05-24,US,1651289,98754,366736,1185799,Americas
2020-05-24,United Kingdom,247037,37257,1151,208629,Europe
2020-05-25,Australia,7126,102,6552,472,Western Pacific
2020-05-25,Canada,87105,6654,0,80451,Americas
2020-05-25,China,84102,4638,77776,1688,Western Pacific
2020-05-25,France,183067,28460,65317,89290,Europe
2020-05-25,India,144950,4172,60706,80072,South-East Asia
2020-05-25,Italy,230158,32877,141981,55300,Europe
2020-05-25,New Zealand,1504,21,1461,22,Western Pacific
2020-05-25,Russia,353427,3633,118798,230996,Europe
2020-05-25,US,1670280,99267,379157,1191856,Americas
2020-05-25,United Kingdom,248650,37379,1161,210110,Europe
2020-05-26,Australia,7139,103,6560,476,Western Pacific
2020-05-26,Canada,88076,6752,0,81324,Americas
2020-05-26,China,84103,4638,77782,1683,Western Pacific
2020-05-26,France,182847,28533,65997,88317,Europe
2020-05-26,India,150793,4344,64277,82172,South-East Asia
2020-05-26,Italy,230555,32955,144658,52942,Europe
2020-05-26,New Zealand,1504,21,1462,21,Western Pacific
2020-05-26,Russia,362342,3807,131129,227406,Europe
2020-05-26,US,1689163,99952,384902,1204309,Americas
2020-05-26,United Kingdom,250309,37515,1161,211633,Europe
2020-05-27,Australia,7150,103,6579,468,Western Pacific
2020-05-27,Canada,88975,6875,0,82100,Americas
2020-05-27,China,84106,4638,77791,1677,Western Pacific
2020-05-27,France,183038,28599,66702,87737,Europe
2020-05-27,India,158086,4534,67749,85803,South-East Asia
2020-05-27,Italy,231139,33072,147101,50966,Europe
2020-05-27,New Zealand,1504,22,1474,8,Western Pacific
2020-05-27,Russia,370680,3968,142208,224504,Europe
2020-05-27,US,1707445,101461,391508,1214476,Americas
2020-05-27,United Kingdom,252118,37958,1166,212994,Europe
2020-05-28,Australia,7165,103,6576,486,Western Pacific
2020-05-28,Canada,89962,6981,0,82981,Americas
2020-05-28,China,84106,4638,77795,1673,Western Pacific
2020-05-28,France,186364,28665,67309,90390,Europe
2020-05-28,India,165386,4711,70920,89755,South-East Asia
2020-05-28,Italy,231732,33142,150604,47986,Europe
2020-05-28,New Zealand,1504,22,1481,1,Western Pacific
2020-05-28,Russia,379051,4142,150993,223916,Europe
2020-05-28,US,1730260,102643,399991,1227626,Americas
2020-05-28,United Kingdom,253854,38374,1167,214313,Europe
2020-05-29,Australia,7184,103,6605,476,Western Pacific
2020-05-29,Canada,90895,7062,0,83833,Americas
2020-05-29,China,84123,4638,77806,1679,Western Pacific
2020-05-29,France,186923,28717,67921,90285,Europe
2020-05-29,India,173491,4980,82627,85884,South-East Asia
2020-05-29,Italy,232248,33229,152844,46175,Europe
2020-05-29,New Zealand,1504,22,1481,1,Western Pacific
2020-05-29,Russia,387623,4374,159257,223992,Europe
2020-05-29,US,1754764,103809,406446,1244509,Americas
2020-05-29,United Kingdom,255362,38747,1172,215443,Europe
2020-05-30,Australia,7192,103,6614,475,Western Pacific
2020-05-30,Canada,91667,7158,0,84509,Americas
2020-05-30,China,84128,4638,77810,1680,Western Pacific
2020-05-30,France,188752,28774,68386,91592,Europe
2020-05-30,India,181827,5185,86936,89706,South-East Asia
2020-05-30,Italy,232664,33340,155633,43691,Europe
2020-05-30,New Zealand,1504,22,1481,1,Western Pacific
2020-05-30,Russia,396575,4555,167469,224551,Europe
2020-05-30,US,1779214,104778,416461,1257975,Americas
2020-05-30,United Kingdom,256469,38977,1187,216305,Europe
2020-05-31,Australia,7202,103,6618,481,Western Pacific
2020-05-31,Canada,92465,7373,0,85092,Americas
2020-05-31,China,84146,4638,77813,1695,Western Pacific
2020-05-31,France,189009,28805,68473,91731,Europe
2020-05-31,India,190609,5408,91852,93349,South-East Asia
2020-05-31,Italy,232997,33415,157507,42075,Europe
2020-05-31,New Zealand,1504,22,1481,1,Western Pacific
2020-05-31,Russia,405843,4693,171883,229267,Europe
2020-05-31,US,1799124,105364,444758,1249002,Americas
2020-05-31,United Kingdom,257539,39092,1190,217257,Europe
2020-06-01,Australia,7221,102,6626,493,Western Pacific
2020-06-01,Canada,93274,7403,0,85871,Americas
2020-06-01,China,84154,4638,77822,1694,Western Pacific
2020-06-01,France,189348,28836,68558,91954,Europe
2020-06-01,India,198370,5608,95754,97008,South-East Asia
2020-06-01,Italy,233197,33475,158355,41367,Europe
2020-06-01,New Zealand,1504,22,1481,1,Western Pacific
2020-06-01,Russia,414328,4849,175514,233965,Europe
2020-06-01,US,1816479,106136,458231,1252112,Americas
2020-06-01,United Kingdom,258983,39203,1221,218559,Europe
2020-06-02,Australia,7229,102,6636,491,Western Pacific
2020-06-02,Canada,93947,7477,0,86470,Americas
2020-06-02,China,84161,4638,77824,1699,Western Pacific
2020-06-02,France,188582,28943,68930,90709,Europe
2020-06-02,India,207191,5829,100285,101077,South-East Asia
2020-06-02,Italy,233515,33530,160092,39893,Europe
2020-06-02,New Zealand,1504,22,1481,1,Western Pacific
2020-06-02,Russia,423186,5031,186602,231553,Europe
2020-06-02,US,1837374,107169,463868,1266337,Americas
2020-06-02,United Kingdom,260453,39530,1224,219699,Europe
2020-06-03,Australia,7240,102,6648,490,Western Pacific
2020-06-03,Canada,94628,7578,0,87050,Americas
2020-06-03,China,84160,4638,77828,1694,Western Pacific
2020-06-03,France,188934,29024,69573,90337,Europe
2020-06-03,India,216824,6088,104071,106665,South-East Asia
2020-06-03,Italy,233836,33601,160938,39297,Europe
2020-06-03,New Zealand,1504,22,1481,1,Western Pacific
2020-06-03,Russia,431715,5208,195559,230948,Europe
2020-06-03,US,1857332,108159,479258,1269915,Americas
2020-06-03,United Kingdom,261802,39895,1212,220695,Europe
2020-06-04,Australia,7247,102,6683,462,Western Pacific
2020-06-04,Canada,95256,7716,0,87540,Americas
2020-06-04,China,84171,4638,77839,1694,Western Pacific
2020-06-04,France,189701,29068,70094,90539,Europe
2020-06-04,India,226713,6363,108450,111900,South-East Asia
2020-06-04,Italy,234013,33689,161895,38429,Europe
2020-06-04,New Zealand,1504,22,1481,1,Western Pacific
2020-06-04,Russia,440538,5376,204197,230965,Europe
2020-06-04,US,1878683,109168,485002,1284513,Americas
2020-06-04,United Kingdom,263040,40072,1219,221749,Europe
2020-06-05,Australia,7252,102,6688,462,Western Pacific
2020-06-05,Canada,95934,7777,0,88157,Americas
2020-06-05,China,84177,4638,77844,1695,Western Pacific
2020-06-05,France,190312,29114,70622,90576,Europe
2020-06-05,India,236184,6649,113233,116302,South-East Asia
2020-06-05,Italy,234531,33774,163781,36976,Europe
2020-06-05,New Zealand,1504,22,1481,1,Western Pacific
2020-06-05,Russia,449256,5520,212237,231499,Europe
2020-06-05,US,1903907,110138,491706,1302063,Americas
2020-06-05,United Kingdom,264150,40430,1228,222492,Europe
2020-06-06,Australia,7259,102,6703,454,Western Pacific
2020-06-06,Canada,96462,7849,0,88613,Americas
2020-06-06,China,84186,4638,77848,1700,Western Pacific
2020-06-06,France,190891,29145,70924,90822,Europe
2020-06-06,India,246622,6946,118695,120981,South-East Asia
2020-06-06,Italy,234801,33846,165078,35877,Europe
2020-06-06,New Zealand,1504,22,1481,1,Western Pacific
2020-06-06,Russia,458102,5717,220935,231450,Europe
2020-06-06,US,1926639,110818,500849,1314972,Americas
2020-06-06,United Kingdom,264944,40637,1230,223077,Europe
2020-06-07,Australia,7265,102,6706,457,Western Pacific
2020-06-07,Canada,97165,7876,0,89289,Americas
2020-06-07,China,84191,4638,77858,1695,Western Pacific
2020-06-07,France,191234,29158,70961,91115,Europe
2020-06-07,India,257486,7207,123848,126431,South-East Asia
2020-06-07,Italy,234998,33899,165837,35262,Europe
2020-06-07,New Zealand,1504,22,1482,0,Western Pacific
2020-06-07,Russia,467073,5851,226272,234950,Europe
2020-06-07,US,1944370,111269,506367,1326734,Americas
2020-06-07,United Kingdom,265662,40714,1239,223709,Europe
2020-06-08,Australia,7267,102,6720,445,Western Pacific
2020-06-08,Canada,97766,7909,0,89857,Americas
2020-06-08,China,84195,4638,77868,1689,Western Pacific
2020-06-08,France,191445,29212,71182,91051,Europe
2020-06-08,India,265928,7473,129095,129360,South-East Asia
2020-06-08,Italy,235278,33964,166584,34730,Europe
2020-06-08,New Zealand,1504,22,1482,0,Western Pacific
2020-06-08,Russia,476043,5963,230226,239854,Europe
2020-06-08,US,1961785,111774,518522,1331489,Americas
2020-06-08,United Kingdom,266756,40769,1255,224732,Europe
2020-06-09,Australia,7274,102,6740,432,Western Pacific
2020-06-09,Canada,98228,7969,0,90259,Americas
2020-06-09,China,84198,4638,77875,1685,Western Pacific
2020-06-09,France,191849,29299,71626,90924,Europe
2020-06-09,India,276146,7750,134670,133726,South-East Asia
2020-06-09,Italy,235561,34043,168646,32872,Europe
2020-06-09,New Zealand,1504,22,1482,0,Western Pacific
2020-06-09,Russia,484630,6134,241917,236579,Europe
2020-06-09,US,1979912,112714,524855,1342343,Americas
2020-06-09,United Kingdom,267915,41060,1257,225598,Europe
2020-06-10,Australia,7285,102,6759,424,Western Pacific
2020-06-10,Canada,98707,8037,0,90670,Americas
2020-06-10,China,84209,4638,77880,1691,Western Pacific
2020-06-10,France,192394,29322,71952,91120,Europe
2020-06-10,India,286605,8102,135206,143297,South-East Asia
2020-06-10,Italy,235763,34114,169939,31710,Europe
2020-06-10,New Zealand,1504,22,1482,0,Western Pacific
2020-06-10,Russia,493023,6350,252295,234378,Europe
2020-06-10,US,2000706,113631,533504,1353571,Americas
2020-06-10,United Kingdom,269101,41310,1269,226522,Europe
2020-06-11,Australia,7289,102,6782,405,Western Pacific
2020-06-11,Canada,99146,8070,0,91076,Americas
2020-06-11,China,84216,4638,77888,1690,Western Pacific
2020-06-11,France,192819,29349,72269,91201,Europe
2020-06-11,India,297535,8498,147195,141842,South-East Asia
2020-06-11,Italy,236142,34167,171338,30637,Europe
2020-06-11,New Zealand,1504,22,1482,0,Western Pacific
2020-06-11,Russia,501800,6522,260649,234629,Europe
2020-06-11,US,2023656,114512,540292,1368852,Americas
2020-06-11,United Kingdom,270108,41462,1278,227368,Europe
2020-06-12,Australia,7294,102,6803,389,Western Pacific
2020-06-12,Canada,99582,8124,0,91458,Americas
2020-06-12,China,84228,4638,77896,1694,Western Pacific
2020-06-12,France,193546,29377,72695,91474,Europe
2020-06-12,India,308993,8884,154330,145779,South-East Asia
2020-06-12,Italy,236305,34223,173085,28997,Europe
2020-06-12,New Zealand,1504,22,1482,0,Western Pacific
2020-06-12,Russia,510761,6705,268862,235194,Europe
2020-06-12,US,2048986,115334,547386,1386266,Americas
2020-06-12,United Kingdom,271162,41666,1282,228214,Europe
2020-06-13,Australia,7320,102,6838,380,Western Pacific
2020-06-13,Canada,100030,8182,0,91848,Americas
2020-06-13,China,84286,4638,77899,1749,Western Pacific
2020-06-13,France,194072,29401,72931,91740,Europe
2020-06-13,India,320922,9195,162379,149348,South-East Asia
2020-06-13,Italy,236651,34301,174865,27485,Europe
2020-06-13,New Zealand,1504,22,1482,0,Western Pacific
2020-06-13,Russia,519458,6819,274128,238511,Europe
2020-06-13,US,2074542,116084,556606,1401852,Americas
2020-06-13,United Kingdom,272050,41849,1283,228918,Europe
2020-06-14,Australia,7335,102,6851,382,Western Pacific
2020-06-14,Canada,100391,8217,0,92174,Americas
2020-06-14,China,84335,4638,77906,1791,Western Pacific
2020-06-14,France,194479,29410,72982,92087,Europe
2020-06-14,India,332424,9520,169798,153106,South-East Asia
2020-06-14,Italy,236989,34345,176370,26274,Europe
2020-06-14,New Zealand,1504,22,1482,0,Western Pacific
2020-06-14,Russia,528267,6938,279536,241793,Europe
2020-06-14,US,2094366,116382,561816,1416168,Americas
2020-06-14,United Kingdom,272857,41885,1283,229689,Europe
2020-06-15,Australia,7347,102,6856,389,Western Pacific
2020-06-15,Canada,100750,8227,0,92523,Americas
2020-06-15,China,84378,4638,77913,1827,Western Pacific
2020-06-15,France,194631,29439,73168,92024,Europe
2020-06-15,India,343091,9900,180013,153178,South-East Asia
2020-06-15,Italy,237290,34371,177010,25909,Europe
2020-06-15,New Zealand,1506,22,1482,2,Western Pacific
2020-06-15,Russia,536484,7081,284021,245382,Europe
2020-06-15,US,2114026,116773,576334,1420919,Americas
2020-06-15,United Kingdom,273888,41923,1284,230681,Europe
2020-06-16,Australia,7370,102,6861,407,Western Pacific
2020-06-16,Canada,101074,8270,0,92804,Americas
2020-06-16,China,84422,4638,77917,1867,Western Pacific
2020-06-16,France,194975,29550,73459,91966,Europe
2020-06-16,India,354065,11903,186935,155227,South-East Asia
2020-06-16,Italy,237500,34405,178526,24569,Europe
2020-06-16,New Zealand,1506,22,1482,2,Western Pacific
2020-06-16,Russia,544725,7274,293780,243671,Europe
2020-06-16,US,2137731,117612,583503,1436616,Americas
2020-06-16,United Kingdom,274971,42159,1293,231519,Europe
2020-06-17,Australia,7391,102,6877,412,Western Pacific
2020-06-17,Canada,101478,8311,0,93167,Americas
2020-06-17,China,84458,4638,77934,1886,Western Pacific
2020-06-17,France,195433,29578,73791,92064,Europe
2020-06-17,India,366946,12237,194325,160384,South-East Asia
2020-06-17,Italy,237828,34448,179455,23925,Europe
2020-06-17,New Zealand,1507,22,1482,3,Western Pacific
2020-06-17,Russia,552549,7468,303800,241281,Europe
2020-06-17,US,2163290,118363,592191,1452736,Americas
2020-06-17,United Kingdom,275970,42343,1304,232323,Europe
2020-06-18,Australia,7409,102,6878,429,Western Pacific
2020-06-18,Canada,101864,8360,0,93504,Americas
2020-06-18,China,84494,4638,77939,1917,Western Pacific
2020-06-18,France,195900,29606,74011,92283,Europe
2020-06-18,India,380532,12573,204711,163248,South-East Asia
2020-06-18,Italy,238159,34514,180544,23101,Europe
2020-06-18,New Zealand,1507,22,1482,3,Western Pacific
2020-06-18,Russia,560321,7650,313409,239262,Europe
2020-06-18,US,2191099,119067,599115,1472917,Americas
2020-06-18,United Kingdom,276990,42480,1313,233197,Europe
2020-06-19,Australia,7411,102,6881,428,Western Pacific
2020-06-19,Canada,102301,8407,0,93894,Americas
2020-06-19,China,84494,4638,77939,1917,Western Pacific
2020-06-19,France,196711,29620,74241,92850,Europe
2020-06-19,India,395048,12948,213831,168269,South-East Asia
2020-06-19,Italy,238011,34561,181907,21543,Europe
2020-06-19,New Zealand,1509,22,1482,5,Western Pacific
2020-06-19,Russia,568292,7831,323851,236610,Europe
2020-06-19,US,2222579,119739,606715,1496125,Americas
2020-06-19,United Kingdom,277974,42653,1319,234002,Europe
2020-06-20,Australia,7461,102,6896,463,Western Pacific
2020-06-20,Canada,102749,8465,0,94284,Americas
2020-06-20,China,84553,4639,77958,1956,Western Pacific
2020-06-20,France,197352,29636,74436,93280,Europe
2020-06-20,India,410451,13254,227728,169469,South-East Asia
2020-06-20,Italy,238275,34610,182453,21212,Europe
2020-06-20,New Zealand,1511,22,1482,7,Western Pacific
2020-06-20,Russia,576162,7992,334024,234146,Europe
2020-06-20,US,2255328,120349,617460,1517519,Americas
2020-06-20,United Kingdom,278640,42783,1319,234538,Europe
2020-06-21,Australia,7474,102,6903,469,Western Pacific
2020-06-21,Canada,103065,8481,0,94584,Americas
2020-06-21,China,84572,4639,77959,1974,Western Pacific
2020-06-21,France,197636,29643,74496,93497,Europe
2020-06-21,India,425282,13699,237196,174387,South-East Asia
2020-06-21,Italy,238499,34634,182893,20972,Europe
2020-06-21,New Zealand,1513,22,1482,9,Western Pacific
2020-06-21,Russia,583879,8101,339142,236636,Europe
2020-06-21,US,2281767,120604,622133,1539030,Americas
2020-06-21,United Kingdom,279264,42826,1319,235119,Europe
2020-06-22,Australia,7492,102,6915,475,Western Pacific
2020-06-22,Canada,103405,8493,0,94912,Americas
2020-06-22,China,84624,4639,77970,2015,Western Pacific
2020-06-22,France,198009,29666,74736,93607,Europe
2020-06-22,India,440215,14011,248190,178014,South-East Asia
2020-06-22,Italy,238720,34657,183426,20637,Europe
2020-06-22,New Zealand,1515,22,1483,10,Western Pacific
2020-06-22,Russia,591465,8196,343847,239422,Europe
2020-06-22,US,2312303,121010,640198,1551095,Americas
2020-06-22,United Kingdom,280156,42840,1322,235994,Europe
2020-06-23,Australia,7521,103,6924,494,Western Pacific
2020-06-23,Canada,103754,8511,0,95243,Americas
2020-06-23,China,84653,4640,77978,2035,Western Pacific
2020-06-23,France,198526,29723,74995,93808,Europe
2020-06-23,India,456183,14476,258685,183022,South-East Asia
2020-06-23,Italy,238833,34675,184585,19573,Europe
2020-06-23,New Zealand,1516,22,1483,11,Western Pacific
2020-06-23,Russia,598878,8349,355847,234682,Europe
2020-06-23,US,2347491,121847,647548,1578096,Americas
2020-06-23,United Kingdom,281038,43011,1330,236697,Europe
2020-06-24,Australia,7558,104,6931,523,Western Pacific
2020-06-24,Canada,104074,8543,0,95531,Americas
2020-06-24,China,84673,4640,77985,2048,Western Pacific
2020-06-24,France,198607,29734,75251,93622,Europe
2020-06-24,India,473105,14894,271697,186514,South-East Asia
2020-06-24,Italy,239410,34644,186111,18655,Europe
2020-06-24,New Zealand,1519,22,1484,13,Western Pacific
2020-06-24,Russia,606043,8503,368222,229318,Europe
2020-06-24,US,2382426,122604,656161,1603661,Americas
2020-06-24,United Kingdom,281815,43165,1345,237305,Europe
2020-06-25,Australia,7595,104,6958,533,Western Pacific
2020-06-25,Canada,104450,8566,0,95884,Americas
2020-06-25,China,84701,4641,77994,2066,Western Pacific
2020-06-25,France,198607,29755,75475,93377,Europe
2020-06-25,India,490401,15301,285637,189463,South-East Asia
2020-06-25,Italy,239706,34678,186725,18303,Europe
2020-06-25,New Zealand,1520,22,1484,14,Western Pacific
2020-06-25,Russia,613148,8594,374557,229997,Europe
2020-06-25,US,2422299,125026,663562,1633711,Americas
2020-06-25,United Kingdom,282512,43314,1361,237837,Europe
2020-06-26,Australia,7601,104,6960,537,Western Pacific
2020-06-26,Canada,104616,8570,0,96046,Americas
2020-06-26,China,84725,4641,78000,2084,Western Pacific
2020-06-26,France,200195,29781,75773,94641,Europe
2020-06-26,India,508953,15685,295881,197387,South-East Asia
2020-06-26,Italy,239961,34708,187615,17638,Europe
2020-06-26,New Zealand,1522,22,1484,16,Western Pacific
2020-06-26,Russia,619936,8770,383524,227642,Europe
2020-06-26,US,2467554,125631,670809,1671114,Americas
2020-06-26,United Kingdom,283151,43498,1363,238290,Europe
2020-06-27,Australia,7686,104,6993,589,Western Pacific
2020-06-27,Canada,104865,8575,0,96290,Americas
2020-06-27,China,84743,4641,78006,2096,Western Pacific
2020-06-27,France,200195,29781,75773,94641,Europe
2020-06-27,India,528859,16095,309713,203051,South-East Asia
2020-06-27,Italy,240136,34716,188584,16836,Europe
2020-06-27,New Zealand,1526,22,1484,20,Western Pacific
2020-06-27,Russia,626779,8958,392703,225118,Europe
2020-06-27,US,2510259,126120,679308,1704831,Americas
2020-06-27,United Kingdom,283785,43598,1364,238823,Europe
2020-06-28,Australia,7764,104,7007,653,Western Pacific
2020-06-28,Canada,105180,8581,0,96599,Americas
2020-06-28,China,84757,4641,78022,2094,Western Pacific
2020-06-28,France,199476,29781,75774,93921,Europe
2020-06-28,India,548318,16475,321723,210120,South-East Asia
2020-06-28,Italy,240310,34738,188891,16681,Europe
2020-06-28,New Zealand,1528,22,1484,22,Western Pacific
2020-06-28,Russia,633563,9060,398436,226067,Europe
2020-06-28,US,2549864,126361,685164,1738339,Americas
2020-06-28,United Kingdom,284192,43634,1364,239194,Europe
2020-06-29,Australia,7834,104,7037,693,Western Pacific
2020-06-29,Canada,105817,8627,0,97190,Americas
2020-06-29,China,84780,4641,78031,2108,Western Pacific
2020-06-29,France,201522,29816,76124,95582,Europe
2020-06-29,India,566840,16893,334822,215125,South-East Asia
2020-06-29,Italy,240436,34744,189196,16496,Europe
